client_id,total_sent,open_rate,unsubscription_rate,bounce_rate,complaint_rate
702329,1231,23.53,0,1.95,0.08
1245628,460,21.24,0,1.74,0
1188878,4077,25.9,0,1.79,0
1200869,8751,13.73,0,0.55,0
477789,4082,17.13,0.12,1.76,0
574952,8901,13.32,0.26,10.83,0
539510,74958,13,0,0.87,0
1104818,1745,51.16,0,1.2,0
1284449,1168,14.8,0,4.54,0
1213565,105,21.57,0.98,2.86,0
1340399,25161,15.26,0,1.82,0
1468453,3715,45.81,0,0.65,0
740540,1411,16.49,0,2.41,0
1147655,901,27,0,1.33,0
1527213,281,32.74,0,0,0.36
1085636,53151,7.37,0,0.3,0
208523,706,40.63,0,0.28,0
110674,5233,16.43,0,7.09,0
1026605,2239,20.78,0,1.56,0
1515714,370,47.28,0,0.54,0
139008,297,10.81,0,0.34,0
1405307,299,25.44,0,4.01,0
24225,4776,12.48,0,5,0
296105,1193,7.05,0,1.26,0
1134502,10961,6.01,0,1.73,0.01
985763,5091,29.95,0,4.18,0
202207,1905,19.28,0,4.99,0
206295,669,26.57,0,2.69,0
1253393,10763,33.75,0.06,0.38,0
1502729,1911,29.38,0,2.93,0
190478,131,67.18,0,0,0
644990,4771,34.7,0.04,1.24,0
738826,12201,24.14,0.09,25.76,0
730749,504,28.14,0,1.98,0
853960,3255,26.44,0,1.11,0
568860,1494,40.85,0,2.01,0
423282,1500,38.71,0,0.47,0
876536,194,45.88,0,0,0
1451856,600,24.7,0,3.5,0
1521883,6167,22.78,0.12,1.56,0
768472,1365,34.35,0,1.25,0
522983,45310,30.78,0.02,1.04,0
869426,595,24.62,0,1.68,0
259836,714,25.89,0,1.54,0
470296,217,28.99,0,4.61,0
1401924,8422,53.24,0,0.13,0.04
1107062,166,13.25,0,0,0
6798,123,35,0.83,2.44,0
705351,4041,22.65,0,1.66,0.03
1105690,278,18.68,0,1.8,0
1445296,167,21.69,0,0.6,0
541818,809,16.86,0,3.21,0
795614,1332,32.01,0,1.5,0
1476824,144,88.11,0,0.69,0
775154,5206,4.13,0,1.82,0
977373,1090,22.41,0,4.22,0
238294,1584,26.7,0,0,0
783458,1301,14.61,0,0.54,0
1376184,314,14.13,0,14.33,0
426376,643,8.39,0.16,1.71,0
769908,297,45.05,0,1.35,0
829356,114,46.49,0,0,0
1147733,106,31.13,0,0,0
1379074,278,24.45,0,1.44,0
1301988,1916,29.87,0.05,1.62,0
969954,13907,15.83,0,0.95,0
203779,1669,15.3,0,4.07,0
305200,321,28.16,0,1.56,0
134929,812,54.16,0,0.86,0
1454613,16862,9.02,0.1,1.66,0.03
418602,726,8.32,0,2.34,0
708962,2254,29.48,0,1.42,0
1087413,229,20.8,0,45.41,0
291616,147,49.66,0,1.36,0
775015,1447,34.99,0,2.63,0
1393054,7411,29.46,0.03,2.17,0
204206,6231,36.25,0,2.63,0.02
1203697,191,48.69,0,0,0
1184322,516,10.63,0,1.55,0
968267,158,41.56,0,2.53,0
880710,9471,31.08,0,3.82,0
1247956,327,35.11,0,2.45,0
9945,221,35.94,0,1.81,0
281477,356,14.37,0,8.15,0
439275,501,20.94,0,2.79,0
1012927,201,57.21,0,0,0
241120,2862,16.27,0,0.77,0
861674,1881,24.5,0,2.34,0.05
665406,9914,26.88,0,0.28,0
769521,6186,18.23,0,2.46,0
1339883,228,17.33,0,1.32,0
594609,11867,14.3,0,0.46,0
474753,2099,34.34,0.68,1.91,0.05
101172,1089,25.69,0,0.64,0
31150,4493,21.55,0,0.56,0
1423286,110,98.15,0,1.82,0
690693,17836,15.4,0.33,0.57,0.01
645258,6610,31.9,0.16,4.05,0.03
70896,9061,15.43,0.03,13.12,0.01
1380274,600,16.84,0,3,0
842654,281,31.85,0,3.91,0
16485,139,61.87,0,0,0
952727,290,23.66,0,3.79,0
415224,2916,12.7,0,0.65,0
49086,15940,17.86,0,0.43,0
288965,15106,25.07,0,1.96,0.01
1121285,116589,28.75,0.11,1.75,0
544865,5760,14.41,0.09,2.67,0.02
1131417,9856,26.87,1.06,1.72,0.05
200209,526,28.68,0,0.57,0
1156790,1800,20.49,0,0.78,0
903095,124790,4.17,0,0.16,0.01
225410,3505,7.02,0,9.79,0
147654,710,1.01,0,2.54,0
513619,1754,37.64,0.06,0.34,0
41259,1713,36.85,0.12,0.35,0
76875,7352,20.61,0,2.72,0
1545063,1204,31.42,0,1.41,0
627602,2582,19.49,0,3.6,0
880488,1985,27.88,0,2.77,0
637192,841,13.63,0.12,2.26,0
206612,827,22.87,0,0.6,0
626799,2293,35.42,0.31,0.39,0.04
713427,297,35.86,0,2.36,0
1423467,203,36.87,0,2.46,0
524945,3513,17.73,0,0.97,0
1250227,49608,33.65,0,0.41,0.01
740928,560,44.04,0,1.07,0
1499992,5808,24.15,0,1.21,0.02
1217596,191,40,0,0.52,0
1093580,2325,12.42,0,0.65,0
69630,100243,16.15,0,2.27,0.01
57338,2574,11.83,0,3.42,0
828577,10102,6.33,0,4.52,0.03
365284,385,23.93,0,15.32,0
260920,288,26.13,0,0.35,0
1133226,8071,27.51,0,6.23,0
1409066,198,64.14,0,0,0
796338,7369,17.28,0,1.9,0.08
518991,711,3.56,0,1.13,0
644223,3715,55.36,0,1.05,0
621181,259,43.19,0,0.77,0
50486,249,58.2,0,2.01,0
773249,801,27.56,0,2.62,0
819382,191,8.9,0.52,0,0
1363311,3886,22.88,0,0.8,0.03
460618,20674,5.6,0,0.93,0.03
1191194,4673,9.3,0.04,1.78,0
192742,390,32.71,0,4.36,0
866198,217,20.6,0,8.29,0
91903,528,48.28,0,0.76,0
1503053,6254,14.67,0.23,2.45,0
1406732,1443,36.18,0,0.97,0
615864,496,5.73,0,5.04,0
557378,518,55.73,0,0.58,0
567814,901,33.94,0,3.22,0
272952,56915,10.58,0.21,0.87,0.02
653777,164,32.1,0.62,1.22,0
1518368,30968,15.16,0,0.02,0
982125,1763,28.2,0,0.85,0
687285,628,32.54,0,6.53,0
1401874,705,40.09,0,0.57,0
1466164,281,28.63,0,9.25,0.78
1310960,6207,10.89,0,1.18,0
1489248,551,30.81,0,1.63,0.18
1198246,232,27.51,0,1.29,0
1363684,3079,31.15,0,3.44,0
1088085,33136,7.23,0,0.68,0
1496895,135,47.41,0,0,0
1539461,21458,35.54,0,1.76,0.01
273937,2949,6.61,0,3.09,0
331350,2178,16.91,0,2.25,0.05
82632,7340,18.03,0,0.16,0
297724,1286,10.87,0,1.24,0
1287473,2101,21.23,0,3.38,0
1427319,6352,13.06,0,5.87,0.03
186537,4767,21.36,0,0.23,0
304730,90579,13.75,0,0.77,0
967518,600,16.55,0,3.33,0
1465472,2474,32.74,0,7.28,0
843578,159182,29.49,0,0.65,0.01
609706,643,26.45,0,0.62,0
1314402,597,11.15,0,0.84,0
543799,112,38.39,0,0,0
897239,600,45.07,0,2,0
1122705,111,38.18,0,0.9,0
1306718,670,17.43,0,4.93,0
1170921,39129,20.82,0,1.68,0
1396897,841,44.36,0,0.83,0
1361658,9535,4.31,0,1.24,0
1030476,251,22.36,0,1.99,0
726195,4398,13.47,0,1.05,0.02
322431,3628,13.63,0,17.12,0
628504,9608,12.62,0,1.78,0.02
1415739,246,11.02,0,0.41,0
471300,741,23.68,0,2.56,0
326991,2044,15.46,0,1.61,0
1393231,1818,16.24,0,1.43,0
1401281,212,32.99,0,7.08,0
1308343,885,10.97,0,2.15,0
314181,3181,15.35,0,2.55,0
1192527,2292,16.29,0,2.49,0
1312555,3855,11.19,0,5.21,0
513568,6202,27.5,0,1.14,0.02
1034923,2829,7.78,0,1.41,0
170984,23499,28.71,0,0.64,0.02
1261820,1187,58.03,0,1.85,0
1239504,981,51.97,0,1.53,0
1369407,1065,29.02,0,1.97,0
1268491,343,16.57,0,1.46,0
290800,5645,9.3,0,6.47,0
345817,945,12.24,0,4.87,0
66121,528,27.24,0,2.65,0
715783,11504,35.77,0.23,1.5,0.01
1534440,4105,23.56,0.12,2.48,0
220369,1423,27.91,0,13.14,0
1099789,237,54.34,0,7.59,0
1356416,217,27.75,0,3.69,0
893313,19833,7.79,0,3.43,0
417038,1200,28.05,0.35,4.33,0
1005226,2597,42.83,0,2.46,0
283861,596,18.82,0,0.17,0
927082,19707,33.81,0,3.11,0
546368,4481,15.94,0,4.11,0
1096065,4256,3.25,0,1.1,0.05
1361027,8486,17.95,0,10.76,0.09
992731,894,10.04,0,20.92,0
688750,3513,15.62,0,1.57,0
355167,274,38.06,0,9.85,0
1474487,11778,2.09,0,2.02,0
173911,33802,23.47,0,8.81,0.01
1107488,2402,36.74,0,0.96,0
535524,249,53.91,0,2.41,0
1000367,34484,11.02,0,2.62,0.02
1423778,2015,25.22,0,0.25,0
1363101,1168,19.28,0.09,4.97,0
811518,9780,46.73,0,5.01,0
1004497,563,10.26,0,3.02,0
1052843,7480,2.34,0,1.59,0.01
1545647,26151,21.53,0,0.89,0
763605,386,31.12,0,10.1,0
1212384,909,34.47,0,2.97,0
894130,1307,13.66,0,5.36,0.16
981931,774,13.46,0,1.16,0
1115875,6677,35.03,0.21,1.44,0
747177,778,39.34,0,41.52,0
1512190,4160,20.22,0.1,0.75,0
1064882,367,34.15,0,0.27,0
1211305,935,50.11,0,1.39,0
784541,4813,22.31,0,2.04,0
838835,342,45.24,0,1.75,0
1459444,144,65.97,0,0,0
587879,552,52.13,0,1.99,0
1128457,16355,17.63,0,1.28,0
1126568,200101,17.14,0,4.2,0
205611,1694,14.87,0.06,2.36,0
403770,12943,5.92,0,2.78,0.01
533616,300,34.35,0,2,0
953738,466,27.71,0,0.86,0
1077322,112,43.12,0,2.68,0
1161586,249,44.25,0,54.62,0
19065,8744,7.41,0,5.86,0
1448766,1500,9.79,0,4,0
9362,2064,21.08,0,0.48,0
983799,299,15.25,0,1.34,0
163588,1242,17.17,0,0.56,0
1528516,1096,6.97,0,1.82,0
1338381,508,19.75,0,5.31,0
1502173,5123,17.64,0.24,1.19,0
403411,151,67.11,0,1.32,0
1233052,8916,16.54,0,2.06,0
873288,9674,30.3,0,1.09,0
130556,1210,4.32,0,2.4,0
1360027,185,45.81,0,3.24,0
811954,90980,17.31,0.01,0.6,0.01
1466362,2027,40.45,0,2.07,0
1204298,67716,11.69,0,20.8,0.01
1022808,6530,24.52,0,1.09,0.06
1462643,1667,31.27,0,0.42,0
1481782,11797,7.88,0,0.42,0.02
1499592,6325,28.57,0,2.32,0
196359,300,43.9,0,4.33,0
236856,874,21.08,0,0.69,0.23
594031,847,10.81,0,2.83,0
1198072,1406,18.2,0,1.92,0
674057,154,40.26,0,0,0
651798,806,10.83,0,0.37,0
798484,4651,54.6,0,2.15,0
979194,121,29.2,0,6.61,0
506002,8696,16.78,0,2.25,0
207524,1707,28.04,0,2.23,0
643151,1656,25.49,0,0.48,0
298218,1135,4.27,0,3,0.09
256328,1647,35.8,0,1.64,0
217326,9317,12.85,0.22,1.82,0
1494984,4000,10.96,0.13,1.23,0
817392,1613,17.53,0.63,0.99,0
652210,5820,13.44,0,1.68,0
670828,84913,26.84,0,1.26,0
842604,12780,13.11,0,16.82,0
237494,256,35.29,0,0.39,0
495993,287,23.05,0,1.74,0
1025857,5594,8.4,0,4.22,0
984343,589,15.58,0,0.85,0
1053782,1927,29.9,0,0.88,0
588216,69944,15.83,0.12,1.28,0.01
837006,15714,25.87,0,2.28,0.08
895612,885,11.27,0,4.75,0
1244139,6163,13.37,0,2.06,0.02
1069375,11318,44.34,0,10.36,0
1122789,2112,20.86,0,1.47,0
1514671,65653,15.27,0,2.51,0.01
1542110,313,30.52,0,1.6,0
1187760,600,6.37,0,3.17,0
1535682,18469,17.76,0,4.28,0.03
1325169,13432,9.59,0,1.75,0
528953,1169,35.63,0,4.45,0
550932,844,22.12,0,1.42,0
135263,1237,27.02,0,2.18,0.08
1464062,393,28.5,0,1.78,0
603036,523,30,0,0.57,0
930644,354,39.83,0,1.41,0
126176,512,12.03,0,0.98,0
889941,40431,18.46,0.09,1.16,0.01
1222484,284,53.24,0,2.11,0
562347,953,25.48,0,1.99,0
922200,19048,13.19,0,1.96,0.01
818378,288,21.79,0,2.78,0
80132,2151,24.98,0,1.16,0
847112,51491,14.46,0.13,1.01,0
217663,3284,36.06,0,0.52,0
436089,4199,10.74,0,1.55,0
977193,640,29.02,0,0.94,0
1494346,921,35.71,0,2.39,0
550160,904,24.23,0,3.65,0
776735,398,55.47,0,1.26,0
853786,769,10.75,0,6.89,0
804248,533,28.27,0,3.75,0
271745,3740,20.32,0,2.75,0
776564,158,13.24,0,13.92,0
1084312,23559,22.56,0,0.4,0.02
1421148,378,23.34,0,0.26,0
629296,12287,10.76,0,2.98,0
1148333,1082,21.87,0,1.11,0
1533155,3785,17.71,0,20.05,0
1080827,435,23.89,0,1.84,0
706686,580,23.09,0,0.69,0
1168389,1020,29.85,0,1.47,0
968440,7334,17.93,0,1.83,0
1249539,221,53.03,0,10.41,0
1178876,519,44.29,0,0.39,0
591736,485,46.11,0,2.06,0
1448071,322,40.37,0,0,0
106330,604,10.83,0,0.66,0
723672,1183,23.94,0,4.65,0
942567,837,15.93,1.2,10.75,0
343297,3494,14.77,0.09,0.2,0
816743,1849,22.63,0,3.68,0.06
213648,654,23.48,0,1.68,0
332916,47596,11.92,0,1.91,0.01
1024384,4529,13.96,0,0.53,0
440799,1820,21.13,0,3.79,0
361715,68376,21.57,0.19,0.53,0.01
1412951,20950,24.34,0,1.55,0
236939,9373,37.03,0,1.53,0.01
188583,3210,31.46,0,0.47,0
1209803,12924,13.16,0.51,0.76,0
377238,2086,33.95,0,2.3,0
508748,1481,4.92,0,1.22,0
666651,176,40.88,0,9.66,0
664564,225,4.02,0,22.67,0
220871,680,9.66,0,1.03,0
1494040,271,29.74,0,0.74,0
1047720,156,40.26,0,1.28,0
658055,135,52.67,0,2.96,0
64202,607,43.9,0,2.8,0
188738,1507,36.02,0,1.99,0
1290763,2786,27.88,0.11,1.9,0
663035,262,49.42,0,1.91,0
1157907,75804,34.68,0.08,4.03,0
541701,5172,20.82,0,3.04,0
1106917,3351,32.39,0,3.07,0
708639,7827,18.37,0,3.48,0
1320385,891,27.82,0,2.36,0
1096603,1055,30.48,0,3.6,0
611645,2710,14.17,0,6.27,0
789569,300,28.19,0,0.67,0
504696,300,14.33,0,0,0
1499814,39804,16.11,0,1.09,0
523465,5655,9.88,0,6.79,0.02
974794,255,35.83,0,0.39,0
224882,4544,17.16,0,1.74,0.02
429730,21365,8.72,0,0.52,0
1192785,97779,23.09,0.01,0.47,0
1528264,28801,23.18,0,6.1,0
768422,7200,14.51,0,2.65,0
571186,645,16.69,0,2.48,0.16
1271460,260,17.12,0,1.15,0
297839,2863,30.3,0,4.19,0
1172902,540,49.34,0,1.67,0
665790,8234,18.49,0,5.95,0.03
1015000,207,32.34,0.5,2.9,0
568900,594,25,0,2.36,0
1452407,1963,5.72,0,1.17,0
269825,386,14.78,0,17.62,0
904363,1353,34.81,0,0.22,0
202757,31184,2.78,0,1.58,0
345378,547,38.1,0,1.65,0.19
1331278,7229,9.2,0,1.62,0
1253179,2503,25.95,0,1,0
618515,3414,9.98,0,1.08,0
1198663,600,27.42,0,0.33,0
1319176,62523,33.56,0,1.42,0
920589,1817,21.45,0,1.98,0
1081391,563,21.73,0.37,3.55,0
1498437,8573,6.11,0,7.16,0
766306,4268,11.06,0,1.1,0
1411941,10810,8.67,0,3.09,0
1383801,1356,54.78,0,5.09,0
1166650,825,63.99,0,0.36,0
171046,156,41.94,0,0.64,0
1157437,2161,38.98,0,1.71,0
1471176,228,57.89,0,0,0
1088739,165,48.7,0,6.67,0
123085,1615,2.38,0,1.24,0
495774,2403,19.78,0,2.16,0
458717,188,39.25,0,1.06,0
1216112,2734,16.52,0,2.12,0
1140381,4623,15.45,0,1.28,0
864054,3924,14.91,0,1.04,0
159965,4972,10.77,0,1.59,0
226292,144536,7.26,0.12,2.5,0.01
606396,185,28.18,0,2.16,0
1170145,2026,13.37,0,7.7,0
179365,262,53.1,0,1.53,0
1167011,5595,19.94,0,1.84,0
1504017,10841,6.11,0,3.15,0
64401,5475,13.88,0,1.3,0.02
1525257,719,24.61,0,1.67,0
1365462,6777,13.48,0,0.75,0
1304876,583,10.21,0,2.57,0
992436,2998,25.06,0.03,0.7,0
1148825,4158,26.28,0.1,1.15,0.07
1467692,3043,16.4,0,3.42,0
1491279,846,10.67,0,3.66,0
457657,106,26.92,0,1.89,0
187800,15859,17.12,0,4.95,0.01
1327459,119,25.23,0,6.72,0
1080138,7989,17.94,0,3.32,0.03
1443159,101,61,0,0.99,0
864472,1102,29.16,0,0.09,0
673410,5586,25.69,0.24,1.25,0.02
421440,544,39.25,0,1.65,0
1271567,539,7.02,0,2.23,0
844841,1613,14.87,0,0.37,0
658328,196,23.32,0,1.53,0
388971,376,13.42,0,2.93,0
436549,600,8.73,0,16,0
1346813,898,10.56,0,3.01,0
1427710,39169,14.18,0.14,1.84,0.01
595465,99022,9.41,0.12,1.83,0.01
1324023,15475,18.68,0.22,4.36,0.01
532489,4259,12.35,0,4.02,0
823094,276,22.22,0,2.17,0
203086,26322,1.23,0,2.36,0
1001493,1299,36.41,0,1.69,0
218661,5485,51.33,0,0.26,0
199684,407,24.69,0,1.47,0
698788,1082,27.92,0,1.02,0
796661,1807,29.3,0,0.83,0.06
586807,3158,18.59,0,4.12,0
828065,6543,17.12,0,1.09,0
794152,124241,8.88,0,2.72,0
897040,391,22.88,0,0.51,0
219784,1197,18.65,0,14.45,0.2
10931,1335,31.83,0,0.45,0
1348045,1458,13.24,0,59.6,0
1042947,175,41.14,0,0,0
1501890,1939,36.79,0,2.01,0
121343,2575,20.8,0,1.98,0
608797,4324,50.56,0.25,0.23,0
174973,2427,18.42,0,0.7,0.04
502985,3134,4.55,0,3.25,0
413492,12392,18.17,0.1,1.63,0
796959,1352,45.73,0,2.14,0
412311,284,57.39,0,0,0
1530589,1306,18.27,0,1.53,0.08
1228950,135,25.37,0,0.74,0
239639,148,27.21,0,0.68,0
905313,108,56.07,0,0.93,0
601771,5500,19.92,0,2.53,0
234956,1189,10.28,0,3.45,0
1534597,414,33.83,0,2.17,0
1411336,1179,22.76,0,6.11,0
91545,990,27.52,0,0.91,0
1271075,2641,51.64,0.2,5.57,0.04
505713,108,54.21,0,0.93,0
668189,560,26.55,0.36,1.79,0
780800,2752,36.94,0,2.33,0
1111675,21304,13.66,0,2.35,0
353926,7117,12.25,0,1.25,0
868938,178,41.01,0,0,0
514178,176,35.47,0,2.27,0
315989,3733,23.24,0,6.3,0
83313,3741,58.64,0,0.72,0
916818,40245,15.05,0,2.41,0
101453,2995,10.49,0,15.96,0
619449,101,35.64,0,0,0
90363,5913,45.2,0,4.97,0
725158,1258,10.78,0,0.48,0
803602,7359,12.41,0,1.98,0
4411,22386,23.61,0.03,0.88,0
483348,558,53.7,0,7.89,0
98317,30497,9.73,0,2.25,0
555139,13097,16.91,0,1.39,0
341622,914,27.05,0,1.31,0
1339067,18272,25.95,0,4.99,0
1438785,444,35.14,0,0,0
748084,1311,51.54,0,3.66,0
1142030,474,39.07,0,0.63,0
869733,307,9.09,0,3.26,0
507550,1218,16.22,0,1.31,0
156808,4922,30.95,0,1.52,0
156394,165,23.17,0,0.61,0
670874,224,50,0,0,0
112265,39713,6.57,0,5.05,0.01
316862,5837,21.93,0.09,6.65,0
199436,304,41.91,1.65,0.33,0
546053,433,27.27,0,3.46,0
1099740,994,34.6,0,4.33,0
1032115,1001,23.28,0,0,0
125838,302,32.43,0,1.99,0
1222605,4163,7.67,0,6.65,0.03
469258,2282,29.8,0,2.8,0
198823,6628,29.24,0.14,1,0
66277,50207,15.52,0,1.35,0
719550,986,34.73,0,0.41,0
591476,8601,43.66,0,0.94,0
1064689,29321,18.48,0,7.02,0
439266,156,47.71,0,1.92,0
1188884,294,28.52,0,5.78,0
353746,5212,20.75,0.02,1.06,0
963777,749,24.74,0,9.88,0
1356184,191,32.45,0,1.57,0
862294,2488,13.64,0,23.95,0
463852,957,18.3,0,1.78,0
1509151,21593,21,0.01,5.62,0
509848,1033,20.97,0.1,2.61,0
1175693,8836,20.98,0,2.47,0
1301475,1341,7.89,0,0.75,0
1087662,3278,23.23,0,0.98,0
1485173,293,35.1,0,29.01,0
650005,2534,32.95,0,0.83,0
1383854,1731,8.46,0,4.39,0
768184,940,29.18,0,4.47,0
1431665,33423,9.05,0.03,0.97,0.01
1236274,1835,35.6,0,1.25,0
474969,9871,31.89,0,0.89,0
1419447,7915,14.7,0,1.25,0
656028,65669,5.64,0,4.03,0.01
140682,1268,43.23,0.16,2.21,0
1024135,7073,15.68,0,0.62,0
564679,242,27.31,0,1.65,0
375439,2935,32.76,0,0.78,0.03
355572,472,22.48,0,1.06,0
626103,25617,49.05,0,2.51,0
169010,1392,22.82,0,10.27,0
1137269,854,31.82,0,4.68,0
588231,1563,23.04,0,1.41,0
130361,1567,3.89,0,1.66,0
1175465,7412,11.61,0,0.92,0
1128438,6335,24,0,3.76,0
713879,627,33.92,0,0.8,0
1078216,536,47.95,0,0,0
218928,137,38.97,0,0.73,0
925056,420,36.17,0,1.9,0
532116,1964,31.68,0,0.51,0
1367425,600,21.36,0,1.67,0.17
1176229,3249,33.76,0,0.89,0
396508,1381,12.77,0,2.46,0
665179,40885,28.63,0.14,0.17,0
280106,3837,15.44,0.03,0.57,0.03
769537,23366,27.13,0,0.87,0
496894,665,26.68,0,3.61,0
547990,1517,10.33,0,1.05,0
1125970,9239,10.73,0,2.23,0
1278995,191,50.58,0.58,9.95,0
188956,3040,2.35,0,0.79,0
1194153,850,26.8,0,0.35,0
1247757,1966,24.65,0,1.58,0
673632,3477,22.37,0.33,4.49,0
1115821,665,39.37,0,0.3,0
1184880,3777,28.81,0,2.41,0.05
471730,1056,33.71,0,0.28,0
1071118,4878,26.83,0.06,1.66,0
149885,413,24.15,0,0.73,0
759518,286,41.9,0,0.7,0.35
1239453,625,24.96,0,3.2,0
171234,5710,15.16,0,1.49,0.05
207278,650,22.41,0,1.85,0
757372,224,39.45,0,2.68,0
1490717,786,24.22,0.26,1.78,0
834670,6404,18.02,0,1.45,0
646744,19603,19.37,0,1.31,0
715301,4751,23.34,0.51,1.45,0.02
1396711,201,21.21,0,1.49,0
1459650,7373,10.32,0,23.22,0
392788,126149,18.54,0.09,1.01,0
976047,225,41.33,0,0,0
709683,281,18,0,11.03,0
745845,1334,61.6,0,0.82,0
684023,2768,27.63,0.15,0.76,0.04
1331877,1153,23.78,0,5.9,0
1454224,1308,38.1,0,0.46,0
96103,275,37.36,0,3.64,0
1431830,1415,33.5,0.15,2.76,0
96693,804,20.28,0,19.65,0.15
506010,1316,20.41,0,0.99,0
1097233,212,19.52,0,0.94,0
632714,3182,25.45,0,1.1,0
618565,2861,20.29,0,1.12,0
1215519,89481,9.46,0.04,0.76,0
1126807,1441,9.8,0,7.22,0
684386,560,23.11,0,12.68,0
1374374,7417,8.6,0,7.23,0.03
1358295,281,55.19,0,3.91,0
327660,26486,12.41,0,0.8,0.02
1106870,1094,11.6,0,0.73,0
841216,521,27.68,0,1.54,0
1165797,128,48.41,0,1.56,0
446937,522,36.05,0,1.15,0
318417,115,41.12,0,6.96,0
994376,3072,22.97,0,7.45,0
555120,1164,23.98,0,14,0.1
1312713,15370,19.29,0.2,1.19,0.07
560892,315,57.47,0,2.22,0
1285375,2691,22.11,0,2.34,0
207590,4049,37.78,0.15,0.49,0
97717,2146,16.88,0.19,0.89,0.05
13108,131,42.97,0,2.29,0
1345763,990,26.35,0,2.63,0
444696,179,21.91,0,0.56,0
386911,4923,19.49,0,1.22,0
1298315,226,29.68,0,3.1,0
771975,159,36.54,0,1.89,0
177798,135,40.3,0,0.74,0
1290441,6399,23.92,0,3.45,0
414002,629,16.53,0,0.95,0
708784,116,42.86,0,9.48,0
458210,1387,24,0,4.18,0
1075793,1306,26.01,0,1.07,0
52089,1994,18.14,0,1,0
1011571,492,38.56,0.62,1.42,0
178097,2570,18.15,0,0.97,0
523388,913,24.3,0,1.75,0
707330,182,16.88,0,12.09,0
285477,3302,14.15,0,2.85,0
1120589,18845,27.02,0.27,1.51,0
1148751,2996,17.58,0.17,1.07,0
333025,4899,24.92,0,1.94,0
820180,9946,11.99,0.27,0.2,0
475853,22860,18.11,0,2.73,0
1158634,7090,33.2,0.01,0.51,0.01
725147,2770,8.84,0,2.85,0
863360,1781,15.71,0,3.48,0.06
958554,601,31.32,0,0.67,0
1526524,20519,20.58,0,0.75,0
315372,960,20.54,0,6.67,0
506939,1367,1.59,0,3.58,0
1399534,691,27.34,0,2.6,0
213384,1382,16.55,0.66,0.72,0
627557,6291,13.54,0,0.56,0
1344421,172,48.81,0,2.33,0
213331,194,45.36,0,0,0
537494,36020,23.93,0,2.77,0.01
843650,30242,5.31,0,1.67,0.02
1001074,1642,35.19,0,0.67,0
1084893,10822,2.41,0,1.64,0
348455,26134,33.38,0,1.83,0
1080492,299,48.32,0,0.33,0
316869,7446,19.66,0,1.91,0.03
381398,291,5.9,0,1.03,0
543806,3088,38.51,0,2.2,0
448841,522,29.8,0,2.3,0
999284,1928,10.32,0,3.53,0
677467,61310,18.13,0.01,0.51,0
629704,26296,36.33,0,2.5,0
1067323,2595,15.95,0,1.19,0
29349,5673,27.62,0,0.95,0
475026,1621,21.38,0,9.13,0
827901,6635,11.45,0,2.95,0.02
612041,493,22.56,0,0.2,0
893096,2263,23.5,0,0.53,0
394016,3536,34.63,1.97,0.76,0
1245622,4897,13.43,0,1.14,0
1105588,6176,13.11,0,0.58,0
597186,157,75.48,0,1.27,0
1397469,338,34.96,0,33.14,0
732388,322,29.91,0,0.31,0
1112985,7526,10.7,0,3.1,0
900234,152,22.37,0,0,0
223486,603,15.71,0,1.82,0
1257916,2141,18.36,0,0.28,0
1538864,663,14.82,0,3.32,0
709258,59164,16.9,0.04,1.43,0
1538738,119,56.78,0,0.84,0
587826,1505,19.2,0,4.12,0
528002,3285,10.43,0,3.11,0
1292621,146,51.47,0,6.85,0
168503,1596,19.74,0,0.63,0
892743,4518,55.48,0,0.71,0
1133629,251,25,0,2.79,0
218512,1413,19.21,0,3.47,0
10803,157,34.19,0,1.27,0
710322,749,39.27,0,1.74,0
923833,11388,3.43,0,1.02,0
262036,2418,22.51,0.04,0.99,0
320007,277,77.62,0,0,0
787627,2254,20.52,0,4.66,0
740691,30646,18.46,0,1.55,0
631814,1726,30.21,0,8.52,0
965208,421,19.16,0,38,0
1498747,518,18.8,0,0.39,0.19
461838,3356,11.68,0,1.04,0
181238,281,36.26,0,2.85,0
52498,2216,24.19,0,0.59,0
986576,2669,8.98,0,1.57,0
823444,1115,35.14,0,0.72,0
1320872,211,38.65,0,1.9,0
1323339,2823,22.22,0,4.04,0.07
1224474,1516,21.4,0.61,1.98,0
303115,10182,13.27,0,4.96,0
85507,39449,12.86,0,0.96,0.06
232536,113,38.39,0,0.88,0
789239,10514,13.89,0,4.34,0
1450395,137,14.81,0,1.46,0
1018006,9554,20.49,0,13.06,0.01
24435,2924,29.66,0.31,0.72,0
1102183,22150,38.28,0,0.39,0
1101051,1799,13.18,0,2.61,0
112886,139,40.58,0,0.72,0
895427,860,11.63,0,1.05,0
662352,18190,3.77,0,2.01,0.01
1521850,506,32.17,0,9.09,0
851256,199,55.78,0,0,0
906213,2895,19.06,0,0.35,0
289682,4669,17.56,0,3.62,0
1441075,187,20.33,0,2.67,0
1225285,3294,9.41,0,1.28,0
1118770,105,31.37,0,2.86,0
801336,2036,52.87,0,0.59,0.1
92425,1399,6.42,0,5.43,0
323070,8059,19.67,0,0.52,0.01
693024,1719,27.14,0,2.27,0
1320298,1286,23.19,0,1.09,0
92579,1308,24.04,0,0.46,0
1425132,600,12.79,0,1,0
925332,755,34.93,0,0.66,0
1526076,993,40.29,0,2.01,0
